epoch,iteration,loss_l,loss_c,loss,learning_rate
301,49547,0.3459492027759552,0.704801619052887,1.3967000246047974,0.001
301,49548,0.33052703738212585,0.6143784523010254,1.275432527065277,0.001
301,49549,0.34095844626426697,0.696830689907074,1.378747582435608,0.001
301,49550,0.3248022198677063,0.7737030982971191,1.4233075380325317,0.001
301,49551,0.3167465627193451,0.6038382053375244,1.2373313307762146,0.001
301,49552,0.3427315056324005,0.6832294464111328,1.3686924576759338,0.001
301,49553,0.28378844261169434,0.6688674092292786,1.2364442944526672,0.001
301,49554,0.378717303276062,0.6765162348747253,1.4339508414268494,0.001
301,49555,0.4668857455253601,0.7775871753692627,1.711358666419983,0.001
301,49556,0.32508984208106995,0.6315416693687439,1.2817213535308838,0.001
301,49557,0.36114463210105896,0.6930562257766724,1.4153454899787903,0.001
301,49558,0.41368773579597473,0.796371579170227,1.6237470507621765,0.001
301,49559,0.2952449321746826,0.6965674161911011,1.2870572805404663,0.001
301,49560,0.31695878505706787,0.7459208965301514,1.379838466644287,0.001
301,49561,0.3312864899635315,0.7454977631568909,1.4080707430839539,0.001
301,49562,0.3558235764503479,0.7105937004089355,1.4222408533096313,0.001
301,49563,0.33234402537345886,0.757689356803894,1.4223774075508118,0.001
301,49564,0.3840102553367615,0.7364044189453125,1.5044249296188354,0.001
301,49565,0.41407597064971924,0.8164465427398682,1.6445984840393066,0.001
301,49566,0.3700023591518402,0.7326821088790894,1.4726868271827698,0.001
301,49567,0.38604065775871277,0.7528861165046692,1.5249674320220947,0.001
301,49568,0.31811198592185974,0.6162936091423035,1.252517580986023,0.001
301,49569,0.2440120428800583,0.5643337368965149,1.0523578226566315,0.001
301,49570,0.3547914922237396,0.7010849118232727,1.410667896270752,0.001
301,49571,0.2871110737323761,0.545876145362854,1.1200982928276062,0.001
301,49572,0.3027408719062805,0.6203794479370117,1.2258611917495728,0.001
301,49573,0.3692258298397064,0.7486117482185364,1.4870634078979492,0.001
301,49574,0.42820149660110474,0.7594578862190247,1.6158608794212341,0.001
301,49575,0.5067227482795715,0.8508781790733337,1.8643236756324768,0.001
301,49576,0.3034367561340332,0.7244574427604675,1.331330955028534,0.001
301,49577,0.3653404116630554,0.7155160903930664,1.4461969137191772,0.001
301,49578,0.2886647880077362,0.8073089718818665,1.3846385478973389,0.001
301,49579,0.38967812061309814,0.7483682632446289,1.5277245044708252,0.001
301,49580,0.2578791379928589,0.6284319758415222,1.14419025182724,0.001
301,49581,0.3223447799682617,0.7008742690086365,1.34556382894516,0.001
301,49582,0.4053387939929962,0.8448790311813354,1.6555566191673279,0.001
301,49583,0.3262163996696472,0.7510799169540405,1.403512716293335,0.001
301,49584,0.3497822880744934,0.7350471019744873,1.4346116781234741,0.001
301,49585,0.449390709400177,0.6841911673545837,1.5829725861549377,0.001
301,49586,0.37590163946151733,0.6402010321617126,1.3920043110847473,0.001
301,49587,0.27855101227760315,0.7003300189971924,1.2574320435523987,0.001
301,49588,0.4022880494594574,0.6730313897132874,1.4776074886322021,0.001
301,49589,0.4606815278530121,0.7865939140319824,1.7079569697380066,0.001
301,49590,0.34512850642204285,0.6687811017036438,1.3590381145477295,0.001
301,49591,0.262300044298172,0.6204932332038879,1.145093321800232,0.001
301,49592,0.3649654984474182,0.6673063635826111,1.3972373604774475,0.001
301,49593,0.44837692379951477,0.8132373690605164,1.709991216659546,0.001
301,49594,0.2972002923488617,0.5941159129142761,1.1885164976119995,0.001
301,49595,0.35845696926116943,0.7305256724357605,1.4474396109580994,0.001
301,49596,0.429260790348053,0.7764143943786621,1.634935975074768,0.001
301,49597,0.35678789019584656,0.6256411075592041,1.3392168879508972,0.001
301,49598,0.31224194169044495,0.6811825633049011,1.305666446685791,0.001
301,49599,0.3743496835231781,0.7060396671295166,1.4547390341758728,0.001
301,49600,0.3178381621837616,0.6313138604164124,1.2669901847839355,0.001
301,49601,0.3275699317455292,0.6541261076927185,1.3092659711837769,0.001
301,49602,0.38448360562324524,0.6898822784423828,1.4588494896888733,0.001
301,49603,0.24361418187618256,0.48435595631599426,0.9715843200683594,0.001
301,49604,0.4018484652042389,0.772217333316803,1.5759142637252808,0.001
301,49605,0.3449437916278839,0.6822084784507751,1.372096061706543,0.001
301,49606,0.26657241582870483,0.7902629971504211,1.3234078288078308,0.001
301,49607,0.30650052428245544,0.5890929698944092,1.20209401845932,0.001
301,49608,0.3321685791015625,0.6874368190765381,1.351773977279663,0.001
301,49609,0.2689948081970215,0.6659648418426514,1.2039544582366943,0.001
301,49610,0.37362924218177795,0.6141875386238098,1.3614460229873657,0.001
301,49611,0.3509533107280731,0.5805268883705139,1.2824335098266602,0.001
301,49612,0.37442511320114136,0.7058857083320618,1.4547359347343445,0.001
301,49613,0.36002010107040405,0.745843768119812,1.4658839702606201,0.001
301,49614,0.3309999406337738,0.6528744697570801,1.3148743510246277,0.001
301,49615,0.3127894103527069,0.6598724126815796,1.2854512333869934,0.001
301,49616,0.38653314113616943,0.7362161874771118,1.5092824697494507,0.001
301,49617,0.3302963078022003,0.6916049122810364,1.352197527885437,0.001
301,49618,0.45006263256073,0.7085585594177246,1.6086838245391846,0.001
301,49619,0.2544964849948883,0.6768648028373718,1.1858577728271484,0.001
301,49620,0.40129444003105164,0.8382682204246521,1.6408571004867554,0.001
301,49621,0.23264172673225403,0.5059470534324646,0.9712305068969727,0.001
301,49622,0.2941684126853943,0.6058295369148254,1.194166362285614,0.001
301,49623,0.34215423464775085,0.8158504962921143,1.500158965587616,0.001
301,49624,0.3255443274974823,0.5904540419578552,1.2415426969528198,0.001
301,49625,0.3742489814758301,0.7237706780433655,1.4722686409950256,0.001
301,49626,0.3099389970302582,0.7287787199020386,1.348656713962555,0.001
301,49627,0.32080942392349243,0.5342066884040833,1.1758255362510681,0.001
301,49628,0.3124315142631531,0.6818746328353882,1.3067376613616943,0.001
301,49629,0.3420921564102173,0.6378835439682007,1.3220678567886353,0.001
301,49630,0.3165605068206787,0.633064866065979,1.2661858797073364,0.001
301,49631,0.30790382623672485,0.695530891418457,1.3113385438919067,0.001
301,49632,0.2550024688243866,0.5208793878555298,1.030884325504303,0.001
301,49633,0.3179679214954376,0.6943659782409668,1.330301821231842,0.001
301,49634,0.3298528790473938,0.8071402311325073,1.466845989227295,0.001
301,49635,0.28641101717948914,0.6286744475364685,1.2014964818954468,0.001
301,49636,0.3656681776046753,0.8301759958267212,1.5615123510360718,0.001
301,49637,0.3705644905567169,0.8380363583564758,1.5791653394699097,0.001
301,49638,0.30717822909355164,0.6514477133750916,1.2658041715621948,0.001
301,49639,0.38329631090164185,0.6609113812446594,1.4275040030479431,0.001
301,49640,0.3667319416999817,0.6702725291252136,1.403736412525177,0.001
301,49641,0.22810974717140198,0.5194514393806458,0.9756709337234497,0.001
301,49642,0.26146963238716125,0.6068211197853088,1.1297603845596313,0.001
301,49643,0.3505394458770752,0.679429292678833,1.3805081844329834,0.001
301,49644,0.29998862743377686,0.5646456480026245,1.1646229028701782,0.001
301,49645,0.24972935020923615,0.7727208137512207,1.272179514169693,0.001
301,49646,0.388226181268692,0.724934458732605,1.501386821269989,0.001
301,49647,0.3448813557624817,0.7033770680427551,1.3931397795677185,0.001
301,49648,0.4604274034500122,0.8715013861656189,1.7923561930656433,0.001
301,49649,0.26297539472579956,0.551588773727417,1.0775395631790161,0.001
301,49650,0.3027333617210388,0.6566039323806763,1.262070655822754,0.001
301,49651,0.23156198859214783,0.5753340721130371,1.0384580492973328,0.001
301,49652,0.4154198169708252,0.7212544679641724,1.5520941019058228,0.001
301,49653,0.36343419551849365,0.7350108027458191,1.4618791937828064,0.001
301,49654,0.3715053200721741,0.8076039552688599,1.550614595413208,0.001
301,49655,0.2350025326013565,0.5869877338409424,1.0569927990436554,0.001
301,49656,0.287199467420578,0.5935782194137573,1.1679771542549133,0.001
301,49657,0.24362990260124207,0.6359903216362,1.123250126838684,0.001
301,49658,0.40264737606048584,0.8536468148231506,1.6589415669441223,0.001
301,49659,0.2891731858253479,0.6247228384017944,1.2030692100524902,0.001
301,49660,0.36174720525741577,0.7028877139091492,1.4263821244239807,0.001
301,49661,0.24777677655220032,0.5594376921653748,1.0549912452697754,0.001
301,49662,0.2861841917037964,0.668114960193634,1.2404833436012268,0.001
301,49663,0.33472132682800293,0.5850515961647034,1.2544942498207092,0.001
301,49664,0.4286469519138336,0.7852076292037964,1.6425015330314636,0.001
301,49665,0.3407798111438751,0.6335945129394531,1.3151541352272034,0.001
302,49666,0.3204861879348755,0.6440206170082092,1.2849929928779602,0.001
302,49667,0.3378877639770508,0.7329127192497253,1.408688247203827,0.001
302,49668,0.3113037943840027,0.7136340737342834,1.3362416625022888,0.001
302,49669,0.3477225601673126,0.6846556663513184,1.3801007866859436,0.001
302,49670,0.43327516317367554,0.7868185043334961,1.6533688306808472,0.001
302,49671,0.277523010969162,0.7352262735366821,1.290272295475006,0.001
302,49672,0.35213008522987366,0.6780334115028381,1.3822935819625854,0.001
302,49673,0.2764095366001129,0.6675365567207336,1.2203556299209595,0.001
302,49674,0.34757718443870544,0.785722553730011,1.4808769226074219,0.001
302,49675,0.23908540606498718,0.5791974663734436,1.057368278503418,0.001
302,49676,0.3870554268360138,0.7596400380134583,1.5337508916854858,0.001
302,49677,0.41453996300697327,0.7057168483734131,1.5347967743873596,0.001
302,49678,0.2630904018878937,0.5847917795181274,1.1109725832939148,0.001
302,49679,0.3412829041481018,0.6418521404266357,1.3244179487228394,0.001
302,49680,0.3424457013607025,0.6479592323303223,1.3328506350517273,0.001
302,49681,0.4262433350086212,0.7819460034370422,1.6344326734542847,0.001
302,49682,0.3252824544906616,0.7461769580841064,1.3967418670654297,0.001
302,49683,0.23245008289813995,0.5773473978042603,1.0422475636005402,0.001
302,49684,0.3197655975818634,0.7383436560630798,1.3778748512268066,0.001
302,49685,0.28459709882736206,0.6040985584259033,1.1732927560806274,0.001
302,49686,0.31117522716522217,0.6198896765708923,1.2422401309013367,0.001
302,49687,0.372404009103775,0.8192542791366577,1.5640622973442078,0.001
302,49688,0.3071424961090088,0.6132807731628418,1.2275657653808594,0.001
302,49689,0.41827523708343506,0.9294151663780212,1.7659656405448914,0.001
302,49690,0.2863539159297943,0.6169745922088623,1.189682424068451,0.001
302,49691,0.32944345474243164,0.6831360459327698,1.342022955417633,0.001
302,49692,0.22717508673667908,0.5485569834709167,1.002907156944275,0.001
302,49693,0.2965748906135559,0.715033233165741,1.3081830143928528,0.001
302,49694,0.2534065544605255,0.6113643646240234,1.1181774735450745,0.001
302,49695,0.37640154361724854,0.8168341517448425,1.5696372389793396,0.001
302,49696,0.2596096396446228,0.6000217795372009,1.1192410588264465,0.001
302,49697,0.3000791072845459,0.5921878814697266,1.1923460960388184,0.001
302,49698,0.29387030005455017,0.6225271224975586,1.210267722606659,0.001
302,49699,0.35198283195495605,0.6360013484954834,1.3399670124053955,0.001
302,49700,0.35914698243141174,0.7340975403785706,1.452391505241394,0.001
302,49701,0.3205227255821228,0.6230670809745789,1.2641125321388245,0.001
302,49702,0.3399258553981781,0.6412994861602783,1.3211511969566345,0.001
302,49703,0.41296765208244324,0.7596306800842285,1.585565984249115,0.001
302,49704,0.3375192880630493,0.6785266399383545,1.3535652160644531,0.001
302,49705,0.3329155445098877,0.6348039507865906,1.300635039806366,0.001
302,49706,0.3437323570251465,0.6422745585441589,1.329739272594452,0.001
302,49707,0.3225359320640564,0.6721680760383606,1.3172399401664734,0.001
302,49708,0.41753411293029785,0.7604506015777588,1.5955188274383545,0.001
302,49709,0.34662944078445435,0.7113960385322571,1.4046549201011658,0.001
302,49710,0.3081200420856476,0.7619469165802002,1.3781870007514954,0.001
302,49711,0.26498112082481384,0.6080155968666077,1.1379778385162354,0.001
302,49712,0.3134157359600067,0.6850923895835876,1.311923861503601,0.001
302,49713,0.2480485439300537,0.6351544857025146,1.131251573562622,0.001
302,49714,0.31571632623672485,0.7581291198730469,1.3895617723464966,0.001
302,49715,0.3610614240169525,0.6645241379737854,1.3866469860076904,0.001
302,49716,0.4542528986930847,0.7087946534156799,1.6173004508018494,0.001
302,49717,0.3743923306465149,0.7498738765716553,1.498658537864685,0.001
302,49718,0.3054901361465454,0.6647327542304993,1.27571302652359,0.001
302,49719,0.332263320684433,0.6961513161659241,1.36067795753479,0.001
302,49720,0.31046605110168457,0.6612410545349121,1.2821731567382812,0.001
302,49721,0.36624279618263245,0.8177499175071716,1.5502355098724365,0.001
302,49722,0.3441779315471649,0.7069506049156189,1.3953064680099487,0.001
302,49723,0.3430679142475128,0.6870279312133789,1.3731637597084045,0.001
302,49724,0.3278953731060028,0.7402907609939575,1.3960815072059631,0.001
302,49725,0.33289867639541626,0.7733171582221985,1.439114511013031,0.001
302,49726,0.3631637990474701,0.6111431121826172,1.3374707102775574,0.001
302,49727,0.2818419635295868,0.5391782522201538,1.1028621792793274,0.001
302,49728,0.40193644165992737,0.713451623916626,1.5173245072364807,0.001
302,49729,0.4357466399669647,0.7149481177330017,1.5864413976669312,0.001
302,49730,0.3102395236492157,0.5729348063468933,1.1934138536453247,0.001
302,49731,0.3856065273284912,0.7945342063903809,1.5657472610473633,0.001
302,49732,0.3076818585395813,0.6774550676345825,1.2928187847137451,0.001
302,49733,0.37465888261795044,0.703144371509552,1.4524621367454529,0.001
302,49734,0.3334493339061737,0.7111738920211792,1.3780725598335266,0.001
302,49735,0.2943406105041504,0.5961666703224182,1.184847891330719,0.001
302,49736,0.3642597496509552,0.6019229888916016,1.330442488193512,0.001
302,49737,0.29864954948425293,0.6839756369590759,1.2812747359275818,0.001
302,49738,0.3803764283657074,0.6978521347045898,1.4586049914360046,0.001
302,49739,0.4063175320625305,0.6841417551040649,1.496776819229126,0.001
302,49740,0.3827347457408905,0.7293593883514404,1.4948288798332214,0.001
302,49741,0.3261100649833679,0.7039053440093994,1.3561254739761353,0.001
302,49742,0.23511716723442078,0.594441294670105,1.0646756291389465,0.001
302,49743,0.22070211172103882,0.5055313110351562,0.9469355344772339,0.001
302,49744,0.32737547159194946,0.5992231369018555,1.2539740800857544,0.001
302,49745,0.3303843140602112,0.6795820593833923,1.3403506875038147,0.001
302,49746,0.3608263432979584,0.6696382164955139,1.3912909030914307,0.001
302,49747,0.388134628534317,0.6580623388290405,1.4343315958976746,0.001
302,49748,0.42888739705085754,0.7005361914634705,1.5583109855651855,0.001
302,49749,0.3371692895889282,0.692164421081543,1.3665030002593994,0.001
302,49750,0.4177449941635132,0.8185151219367981,1.6540051102638245,0.001
302,49751,0.3373183012008667,0.6768152117729187,1.351451814174652,0.001
302,49752,0.24794970452785492,0.7716397643089294,1.2675391733646393,0.001
302,49753,0.3285749554634094,0.7444349527359009,1.4015848636627197,0.001
302,49754,0.24173469841480255,0.6577093601226807,1.1411787569522858,0.001
302,49755,0.24617967009544373,0.5615922808647156,1.053951621055603,0.001
302,49756,0.3319430947303772,0.6808603405952454,1.3447465300559998,0.001
302,49757,0.29169973731040955,0.596590518951416,1.179989993572235,0.001
302,49758,0.427585244178772,0.7353162169456482,1.5904867053031921,0.001
302,49759,0.30341532826423645,0.7151298522949219,1.3219605088233948,0.001
302,49760,0.39611226320266724,0.6547659635543823,1.4469904899597168,0.001
302,49761,0.27744370698928833,0.6116476655006409,1.1665350794792175,0.001
302,49762,0.3006031811237335,0.5362635850906372,1.1374699473381042,0.001
302,49763,0.3892814815044403,0.9463654160499573,1.724928379058838,0.001
302,49764,0.3429364562034607,0.6571550369262695,1.343027949333191,0.001
302,49765,0.43499550223350525,0.7552201151847839,1.6252111196517944,0.001
302,49766,0.30771738290786743,0.7111027836799622,1.326537549495697,0.001
302,49767,0.3155991733074188,0.7407407164573669,1.3719390630722046,0.001
302,49768,0.28903883695602417,0.6602373123168945,1.2383149862289429,0.001
302,49769,0.2924739420413971,0.6820998191833496,1.2670477032661438,0.001
302,49770,0.438958078622818,0.7392427921295166,1.6171589493751526,0.001
302,49771,0.3356251120567322,0.8216111660003662,1.4928613901138306,0.001
302,49772,0.33320993185043335,0.72678142786026,1.3932012915611267,0.001
302,49773,0.32569223642349243,0.6329439878463745,1.2843284606933594,0.001
302,49774,0.2579343020915985,0.6223948001861572,1.1382634043693542,0.001
302,49775,0.3125602602958679,0.6318147778511047,1.2569352984428406,0.001
302,49776,0.28537359833717346,0.7307004928588867,1.3014476895332336,0.001
302,49777,0.2770390212535858,0.5879367589950562,1.1420148015022278,0.001
302,49778,0.3325025141239166,0.5993556380271912,1.2643606662750244,0.001
302,49779,0.27636101841926575,0.6810460686683655,1.233768105506897,0.001
302,49780,0.38638001680374146,0.6545624136924744,1.4273224472999573,0.001
302,49781,0.2508382499217987,0.5570844411849976,1.058760941028595,0.001
302,49782,0.25824448466300964,0.5626254677772522,1.0791144371032715,0.001
302,49783,0.29828277230262756,0.6432173848152161,1.2397829294204712,0.001
302,49784,0.2669929265975952,0.6604418754577637,1.194427728652954,0.001
302,49785,0.24281153082847595,0.5828394293785095,1.0684624910354614,0.001
302,49786,0.418217271566391,0.7793402075767517,1.6157747507095337,0.001
302,49787,0.40005698800086975,0.7404260635375977,1.5405400395393372,0.001
302,49788,0.2714858949184418,0.5552239418029785,1.098195731639862,0.001
302,49789,0.3057040870189667,0.7431747913360596,1.354582965373993,0.001
302,49790,0.38494110107421875,0.7189046740531921,1.4887868762016296,0.001
302,49791,0.38822615146636963,0.6892484426498413,1.4657007455825806,0.001
302,49792,0.3815081715583801,0.6360431909561157,1.399059534072876,0.001
302,49793,0.29858914017677307,0.5220805406570435,1.1192588210105896,0.001
302,49794,0.3166859745979309,0.7383102774620056,1.3716822266578674,0.001
302,49795,0.31331804394721985,0.673841655254364,1.3004777431488037,0.001
302,49796,0.34557750821113586,0.721012532711029,1.4121675491333008,0.001
302,49797,0.4171711206436157,0.75843745470047,1.5927796959877014,0.001
302,49798,0.31049466133117676,0.6734298467636108,1.2944191694259644,0.001
302,49799,0.3163338303565979,0.6946604251861572,1.327328085899353,0.001
302,49800,0.3622667193412781,0.7847923040390015,1.5093257427215576,0.001
302,49801,0.28427180647850037,0.656530499458313,1.2250741124153137,0.001
302,49802,0.26911792159080505,0.5557937622070312,1.0940296053886414,0.001
302,49803,0.35346919298171997,0.7331658005714417,1.4401041865348816,0.001
302,49804,0.3994758129119873,0.7457883358001709,1.5447399616241455,0.001
302,49805,0.3269473612308502,0.742794394493103,1.3966891169548035,0.001
302,49806,0.32051411271095276,0.6576194167137146,1.2986476421356201,0.001
302,49807,0.31714877486228943,0.6132714748382568,1.2475690245628357,0.001
302,49808,0.3233907222747803,0.6732746958732605,1.320056140422821,0.001
302,49809,0.2824903726577759,0.5674464106559753,1.132427155971527,0.001
302,49810,0.45386040210723877,0.7763362526893616,1.6840570569038391,0.001
302,49811,0.2886228859424591,0.7255929708480835,1.3028387427330017,0.001
302,49812,0.2666163742542267,0.7039501070976257,1.237182855606079,0.001
302,49813,0.35436907410621643,0.6027113795280457,1.3114495277404785,0.001
302,49814,0.3572499752044678,0.6845710873603821,1.3990710377693176,0.001
302,49815,0.3083381950855255,0.550204873085022,1.166881263256073,0.001
302,49816,0.24441632628440857,0.622433066368103,1.1112657189369202,0.001
302,49817,0.3000800311565399,0.6765097379684448,1.2766698002815247,0.001
302,49818,0.2758787274360657,0.6809971332550049,1.2327545881271362,0.001
302,49819,0.29702028632164,0.7358139753341675,1.3298545479774475,0.001
302,49820,0.39914950728416443,0.6852821707725525,1.4835811853408813,0.001
302,49821,0.3166995644569397,0.6895308494567871,1.3229299783706665,0.001
302,49822,0.2890879511833191,0.6661955714225769,1.244371473789215,0.001
302,49823,0.28069260716438293,0.5880371332168579,1.1494223475456238,0.001
302,49824,0.3356736898422241,0.7214497327804565,1.3927971124649048,0.001
302,49825,0.3950309157371521,0.8595827221870422,1.6496445536613464,0.001
302,49826,0.39374643564224243,0.7408228516578674,1.5283157229423523,0.001
302,49827,0.26781797409057617,0.6194795370101929,1.1551154851913452,0.001
302,49828,0.2395332008600235,0.580216646194458,1.059283047914505,0.001
302,49829,0.3584247827529907,0.63148432970047,1.3483338952064514,0.001
302,49830,0.3022683560848236,0.5695562362670898,1.174092948436737,0.001
303,49831,0.2529752850532532,0.6194666624069214,1.1254172325134277,0.001
303,49832,0.31852391362190247,0.6316996216773987,1.2687474489212036,0.001
303,49833,0.2602963149547577,0.6325374245643616,1.153130054473877,0.001
303,49834,0.5561664700508118,0.9026735424995422,2.0150064826011658,0.001
303,49835,0.2754131853580475,0.6846140027046204,1.2354403734207153,0.001
303,49836,0.26777029037475586,0.6103107929229736,1.1458513736724854,0.001
303,49837,0.2993011176586151,0.7543079257011414,1.3529101610183716,0.001
303,49838,0.30973896384239197,0.6943355202674866,1.3138134479522705,0.001
303,49839,0.4509013891220093,0.8013914227485657,1.7031942009925842,0.001
303,49840,0.3357399106025696,0.6631819605827332,1.3346617817878723,0.001
303,49841,0.269340842962265,0.6939660310745239,1.232647716999054,0.001
303,49842,0.3489072322845459,0.7196415662765503,1.417456030845642,0.001
303,49843,0.30676358938217163,0.6243833899497986,1.2379105687141418,0.001
303,49844,0.35982048511505127,0.6216896176338196,1.3413305878639221,0.001
303,49845,0.2855433523654938,0.6210238933563232,1.1921105980873108,0.001
303,49846,0.27625027298927307,0.5908938646316528,1.143394410610199,0.001
303,49847,0.2915373742580414,0.7015815377235413,1.284656286239624,0.001
303,49848,0.32295146584510803,0.6395443081855774,1.2854472398757935,0.001
303,49849,0.3793031871318817,0.7264752388000488,1.4850816130638123,0.001
303,49850,0.4331570863723755,0.815574049949646,1.681888222694397,0.001
303,49851,0.3612329959869385,0.5480220317840576,1.2704880237579346,0.001
303,49852,0.2945239245891571,0.6568744778633118,1.245922327041626,0.001
303,49853,0.27685853838920593,0.6594995260238647,1.2132166028022766,0.001
303,49854,0.280487596988678,0.6593993902206421,1.220374584197998,0.001
303,49855,0.4343394935131073,0.7731671333312988,1.6418461203575134,0.001
303,49856,0.35919371247291565,0.7111667990684509,1.4295542240142822,0.001
303,49857,0.26728206872940063,0.591120183467865,1.1256843209266663,0.001
303,49858,0.35572707653045654,0.7102838754653931,1.4217380285263062,0.001
303,49859,0.4575975835323334,0.7022932171821594,1.6174883842468262,0.001
303,49860,0.241119846701622,0.5322259664535522,1.0144656598567963,0.001
303,49861,0.25418829917907715,0.5631226897239685,1.0714992880821228,0.001
303,49862,0.32213300466537476,0.6427249908447266,1.286991000175476,0.001
303,49863,0.3738793432712555,0.710604727268219,1.45836341381073,0.001
303,49864,0.3997931182384491,0.7308237552642822,1.5304099917411804,0.001
303,49865,0.36022284626960754,0.7352021336555481,1.4556478261947632,0.001
303,49866,0.2902626097202301,0.566432535648346,1.1469577550888062,0.001
303,49867,0.33865246176719666,0.621885359287262,1.2991902828216553,0.001
303,49868,0.30796393752098083,0.8277922868728638,1.4437201619148254,0.001
303,49869,0.3253224492073059,0.7079733610153198,1.3586182594299316,0.001
303,49870,0.278462678194046,0.5739028453826904,1.1308282017707825,0.001
303,49871,0.2819068431854248,0.5827974677085876,1.1466111540794373,0.001
303,49872,0.25002896785736084,0.6740648150444031,1.1741227507591248,0.001
303,49873,0.31589603424072266,0.692240297794342,1.3240323662757874,0.001
303,49874,0.34845757484436035,0.7376563549041748,1.4345715045928955,0.001
303,49875,0.2773405909538269,0.6997256278991699,1.2544068098068237,0.001
303,49876,0.2882680296897888,0.7617130279541016,1.3382490873336792,0.001
303,49877,0.27314475178718567,0.6949136257171631,1.2412031292915344,0.001
303,49878,0.34584420919418335,0.6670308709144592,1.358719289302826,0.001
303,49879,0.2940804362297058,0.5842093229293823,1.172370195388794,0.001
303,49880,0.19649316370487213,0.6159062385559082,1.0088925659656525,0.001
303,49881,0.3907313346862793,0.8049433827400208,1.5864060521125793,0.001
303,49882,0.28587567806243896,0.609355628490448,1.181106984615326,0.001
303,49883,0.2720533609390259,0.5992992520332336,1.1434059739112854,0.001
303,49884,0.2565062344074249,0.6003918647766113,1.1134043335914612,0.001
303,49885,0.29966264963150024,0.6764129400253296,1.27573823928833,0.001
303,49886,0.41646304726600647,0.7215797901153564,1.5545058846473694,0.001
303,49887,0.31942078471183777,0.650310754776001,1.2891523241996765,0.001
303,49888,0.3555426001548767,0.6806403398513794,1.3917255401611328,0.001
303,49889,0.32828646898269653,0.6858035922050476,1.3423765301704407,0.001
303,49890,0.28722304105758667,0.5740272402763367,1.14847332239151,0.001
303,49891,0.39764049649238586,0.8101990818977356,1.6054800748825073,0.001
